"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2018,"Illinois","IL",17,33,21,"US House",13,"gen",FALSE,"Rodney Davis","republican",FALSE,"total",136516,270981,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",13,"gen",FALSE,NA,NA,TRUE,"total",7,270981,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",14,"gen",FALSE,"Lauren Underwood","democrat",FALSE,"total",156035,297199,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",14,"gen",FALSE,"Randall M. \Randy\ Hultgren","republican",FALSE,"total",141164,297199,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",15,"gen",FALSE,"John M. Shimkus","republican",FALSE,"total",181294,255608,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",15,"gen",FALSE,"Kevin Gaither","democrat",FALSE,"total",74309,255608,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",15,"gen",FALSE,NA,NA,TRUE,"total",5,255608,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",16,"gen",FALSE,"Adam Kinzinger","republican",FALSE,"total",151254,255825,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",16,"gen",FALSE,"Sara Dady","democrat",FALSE,"total",104569,255825,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",16,"gen",FALSE,NA,NA,TRUE,"total",2,255825,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",17,"gen",FALSE,"Cheri Bustos","democrat",FALSE,"total",142659,229749,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",17,"gen",FALSE,"William W. \Bill\ Fawell","republican",FALSE,"total",87090,229749,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",18,"gen",FALSE,"Darin Lahood","republican",FALSE,"total",195927,291413,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",18,"gen",FALSE,"Junius Rodriguez","democrat",FALSE,"total",95486,291413,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",2,"gen",FALSE,"David Merkle","republican",FALSE,"total",44567,235251,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",2,"gen",FALSE,"Robin Kelly","democrat",FALSE,"total",190684,235251,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",3,"gen",FALSE,"Arthur J. Jones","republican",FALSE,"total",57885,223334,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",3,"gen",FALSE,"Daniel William Lipinski","democrat",FALSE,"total",163053,223334,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",3,"gen",FALSE,NA,NA,TRUE,"total",2396,223334,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",4,"gen",FALSE,"Jesus \Chuy\ Garcia","democrat",FALSE,"total",143895,166189,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",4,"gen",FALSE,"Mark Wayne Lorch","republican",FALSE,"total",22294,166189,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",5,"gen",FALSE,"Mike Quigley","democrat",FALSE,"total",213992,279131,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",5,"gen",FALSE,"Tom Hanson","republican",FALSE,"total",65134,279131,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",5,"gen",FALSE,NA,NA,TRUE,"total",5,279131,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",6,"gen",FALSE,"Peter J. Roskam","republican",FALSE,"total",146445,315446,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",6,"gen",FALSE,"Sean Casten","democrat",FALSE,"total",169001,315446,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",6,"gen",FALSE,NA,NA,TRUE,"total",0,315446,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",7,"gen",FALSE,"Craig Cameron","republican",FALSE,"total",30497,246243,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",7,"gen",FALSE,"Danny K. Davis","democrat",FALSE,"total",215746,246243,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",8,"gen",FALSE,"Jitendra \Jd\ Diganvker","republican",FALSE,"total",67073,197127,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",8,"gen",FALSE,"Raja Krishnamoorthi","democrat",FALSE,"total",130054,197127,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",9,"gen",FALSE,"Janice D. Schakowsky","democrat",FALSE,"total",213368,290351,FALSE,20190131
2018,"Illinois","IL",17,33,21,"US House",9,"gen",FALSE,"John D. Elleson","republican",FALSE,"total",76983,290351,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",1,"gen",FALSE,"Alan LaPolice","democrat",FALSE,"total",71558,224640,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",1,"gen",FALSE,"Roger Marshall","republican",FALSE,"total",153082,224640,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",2,"gen",FALSE,"Kelly Standley","libertarian",FALSE,"total",14731,264688,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",2,"gen",FALSE,"Paul Davis","democrat",FALSE,"total",123859,264688,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",2,"gen",FALSE,"Steve Watkins","republican",FALSE,"total",126098,264688,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",3,"gen",FALSE,"Chris Clemmons","libertarian",FALSE,"total",8021,318301,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",3,"gen",FALSE,"Kevin Yoder","republican",FALSE,"total",139762,318301,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",3,"gen",FALSE,"Sharice Davids","democrat",FALSE,"total",170518,318301,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",4,"gen",FALSE,"James A. Thompson","democrat",FALSE,"total",98445,242693,FALSE,20190131
2018,"Kansas","KS",20,47,32,"US House",4,"gen",FALSE,"Ron Estes","republican",FALSE,"total",144248,242693,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",1,"gen",FALSE,"Andy Harris","republican",FALSE,"total",125480,198965,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",1,"gen",FALSE,"Jenica Martin","libertarian",FALSE,"total",4135,198965,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",1,"gen",FALSE,"Jesse Colvin","democrat",FALSE,"total",69255,198965,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",1,"gen",FALSE,NA,NA,TRUE,"total",95,198965,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",2,"gen",FALSE,"C.A. Dutch Ruppersberger","democrat",FALSE,"total",103194,163502,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",2,"gen",FALSE,"Guy Mimoun","green",FALSE,"total",1955,163502,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",2,"gen",FALSE,"Liz Matory","republican",FALSE,"total",54335,163502,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",2,"gen",FALSE,"Michael Carney","libertarian",FALSE,"total",3871,163502,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",2,"gen",FALSE,NA,NA,TRUE,"total",147,163502,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",3,"gen",FALSE,"Charles Anthony","republican",FALSE,"total",59156,190528,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",3,"gen",FALSE,"David Lashar","libertarian",FALSE,"total",5492,190528,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",3,"gen",FALSE,"John Sarbanes","democrat",FALSE,"total",125744,190528,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",3,"gen",FALSE,NA,NA,TRUE,"total",136,190528,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",4,"gen",FALSE,"Anthony G. Brown","democrat",FALSE,"total",127602,167362,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",4,"gen",FALSE,"Dave Bishop","libertarian",FALSE,"total",3657,167362,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",4,"gen",FALSE,"George McDermott","republican",FALSE,"total",35936,167362,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",4,"gen",FALSE,NA,NA,TRUE,"total",167,167362,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",5,"gen",FALSE,"Jacob Pulcher","libertarian",FALSE,"total",2640,196483,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",5,"gen",FALSE,"Patrick J. Elder","green",FALSE,"total",2705,196483,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",5,"gen",FALSE,"Steny H. Hoyer","democrat",FALSE,"total",132119,196483,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",5,"gen",FALSE,"William A. Devine, III","republican",FALSE,"total",58775,196483,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",5,"gen",FALSE,NA,NA,TRUE,"total",244,196483,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",6,"gen",FALSE,"Amie Hoeber","republican",FALSE,"total",79335,188146,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",6,"gen",FALSE,"David Trone","democrat",FALSE,"total",102591,188146,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",6,"gen",FALSE,"George Gluck","green",FALSE,"total",2245,188146,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",6,"gen",FALSE,"Kevin T. Caldwell","libertarian",FALSE,"total",3803,188146,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",6,"gen",FALSE,NA,NA,TRUE,"total",172,188146,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",7,"gen",FALSE,"David R. Griggs","libertarian",FALSE,"total",3991,160698,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",7,"gen",FALSE,"Elijah Cummings","democrat",FALSE,"total",119773,160698,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",7,"gen",FALSE,"Richmond Davis","republican",FALSE,"total",36756,160698,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",7,"gen",FALSE,NA,NA,TRUE,"total",178,160698,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",8,"gen",FALSE,"Jamie Raskin","democrat",FALSE,"total",129637,205535,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",8,"gen",FALSE,"Jasen Wunder","libertarian",FALSE,"total",3673,205535,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",8,"gen",FALSE,"John Walsh","republican",FALSE,"total",72054,205535,FALSE,20190131
2018,"Maryland","MD",24,52,52,"US House",8,"gen",FALSE,NA,NA,TRUE,"total",171,205535,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",1,"gen",FALSE,"Jack Bergman","republican",FALSE,"total",187251,332497,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",1,"gen",FALSE,"Matthew W. Morgan","democrat",FALSE,"total",145246,332497,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",10,"gen",FALSE,"Harley Mikkelson","green",FALSE,"total",2851,303064,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",10,"gen",FALSE,"Jeremy Peruski","no  affiliation",FALSE,"total",11344,303064,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",10,"gen",FALSE,"Kimberly Bizon","democrat",FALSE,"total",106061,303064,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",10,"gen",FALSE,"Paul Mitchell","republican",FALSE,"total",182808,303064,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",11,"gen",FALSE,"Cooper Nye","no  affiliation",FALSE,"total",4727,350901,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",11,"gen",FALSE,"Haley Stevens","democrat",FALSE,"total",181912,350901,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",11,"gen",FALSE,"Lena Epstein","republican",FALSE,"total",158463,350901,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",11,"gen",FALSE,"Leonard Schwartz","libertarian",FALSE,"total",5799,350901,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",12,"gen",FALSE,"Debbie Dingell","democrat",FALSE,"total",200588,294628,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",12,"gen",FALSE,"Gary Walkowicz","working class",FALSE,"total",6712,294628,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",12,"gen",FALSE,"Jeff Jones","republican",FALSE,"total",85115,294628,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",12,"gen",FALSE,"Niles Niemuth","no  affiliation",FALSE,"total",2213,294628,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",13,"gen",FALSE,"D. Etta Wilcoxon","green",FALSE,"total",7980,196299,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",13,"gen",FALSE,"Rashida Tlaib","democrat",FALSE,"total",165355,196299,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",13,"gen",FALSE,"Sam Johnson","working class",FALSE,"total",22186,196299,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",13,"gen",FALSE,NA,NA,TRUE,"total",778,196299,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",14,"gen",FALSE,"Brenda Lawrence","democrat",FALSE,"total",214334,264994,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",14,"gen",FALSE,"Marc S. Herschfus","republican",FALSE,"total",45899,264994,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",14,"gen",FALSE,"Philip Kolody","working class",FALSE,"total",4761,264994,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",2,"gen",FALSE,"Bill Huizenga","republican",FALSE,"total",168970,305463,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",2,"gen",FALSE,"Rob Davidson","democrat",FALSE,"total",131254,305463,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",2,"gen",FALSE,"Ronald E. Graeser","us taxpayers",FALSE,"total",5239,305463,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",3,"gen",FALSE,"Cathy Albro","democrat",FALSE,"total",134185,310740,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",3,"gen",FALSE,"Justin Amash","republican",FALSE,"total",169107,310740,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",3,"gen",FALSE,"Ted Gerrard","us taxpayers",FALSE,"total",7445,310740,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",3,"gen",FALSE,NA,NA,TRUE,"total",3,310740,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",4,"gen",FALSE,"Jerry Hilliard","democrat",FALSE,"total",106540,285050,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",4,"gen",FALSE,"John Moolenaar","republican",FALSE,"total",178510,285050,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",5,"gen",FALSE,"Daniel T. Kildee","democrat",FALSE,"total",164502,276413,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",5,"gen",FALSE,"Kathy Goodwin","working class",FALSE,"total",12646,276413,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",5,"gen",FALSE,"Travis Wines","republican",FALSE,"total",99265,276413,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",6,"gen",FALSE,"Fred Upton","republican",FALSE,"total",147436,293438,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",6,"gen",FALSE,"Matt Longjohn","democrat",FALSE,"total",134082,293438,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",6,"gen",FALSE,"Stephen J. Young","us taxpayers",FALSE,"total",11920,293438,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",7,"gen",FALSE,"Gretchen Driskell","democrat",FALSE,"total",136330,295060,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",7,"gen",FALSE,"Tim Walberg","republican",FALSE,"total",158730,295060,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",8,"gen",FALSE,"Brian Ellison","libertarian",FALSE,"total",6302,341593,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",8,"gen",FALSE,"David J. Lillis","us taxpayers",FALSE,"total",2629,341593,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",8,"gen",FALSE,"Elissa Slotkin","democrat",FALSE,"total",172880,341593,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",8,"gen",FALSE,"Mike Bishop","republican",FALSE,"total",159782,341593,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",9,"gen",FALSE,"Andrea Kirby","working class",FALSE,"total",6797,304563,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",9,"gen",FALSE,"Andy Levin","democrat",FALSE,"total",181734,304563,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",9,"gen",FALSE,"Candius Stearns","republican",FALSE,"total",112123,304563,FALSE,20190131
2018,"Michigan","MI",26,34,23,"US House",9,"gen",FALSE,"John V. McDermott","green",FALSE,"total",3909,304563,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",1,"gen",FALSE,"Perry Gershon","democrat",FALSE,"total",124213,270053,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",1,"gen",FALSE,"Lee M. Zeldin","republican",FALSE,"total",121562,270053,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",1,"gen",FALSE,"Lee M. Zeldin","conservative",FALSE,"total",14284,270053,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",1,"gen",FALSE,"Perry Gershon","working families",FALSE,"total",3778,270053,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",1,"gen",FALSE,"Lee M. Zeldin","independence",FALSE,"total",2693,270053,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",1,"gen",FALSE,"Kate M. Browning","women's equality",FALSE,"total",2988,270053,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",1,"gen",FALSE,"Lee M. Zeldin","reform",FALSE,"total",488,270053,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",1,"gen",FALSE,NA,NA,TRUE,"total",47,270053,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",2,"gen",FALSE,"Liuba Grechen Shirley","democrat",FALSE,"total",108803,241217,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",2,"gen",FALSE,"Peter T. King","republican",FALSE,"total",112565,241217,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",2,"gen",FALSE,"Peter T. King","conservative",FALSE,"total",12504,241217,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",2,"gen",FALSE,"Liuba Grechen Shirley","working families",FALSE,"total",2799,241217,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",2,"gen",FALSE,"Peter T. King","independence",FALSE,"total",2535,241217,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",2,"gen",FALSE,"Liuba Grechen Shirley","women's equality",FALSE,"total",1472,241217,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",2,"gen",FALSE,"Peter T. King","reform",FALSE,"total",474,241217,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",2,"gen",FALSE,"Peter T. King","tax revolt",FALSE,"total",0,241217,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",2,"gen",FALSE,NA,NA,TRUE,"total",65,241217,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",3,"gen",FALSE,"Thomas R. Suozzi","democrat",FALSE,"total",149937,267062,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",3,"gen",FALSE,"Dan P. DeBono","republican",FALSE,"total",98716,267062,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",3,"gen",FALSE,"Dan P. DeBono","conservative",FALSE,"total",10798,267062,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",3,"gen",FALSE,"Thomas R. Suozzi","working families",FALSE,"total",2838,267062,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",3,"gen",FALSE,"Thomas R. Suozzi","independence",FALSE,"total",2962,267062,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",3,"gen",FALSE,"Thomas R. Suozzi","women's equality",FALSE,"total",1376,267062,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",3,"gen",FALSE,"Thomas R. Suozzi","reform",FALSE,"total",343,267062,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",3,"gen",FALSE,NA,NA,TRUE,"total",92,267062,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",4,"gen",FALSE,"Kathleen M. Rice","democrat",FALSE,"total",156728,260206,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",4,"gen",FALSE,"Ameer N. Benno","republican",FALSE,"total",90306,260206,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",4,"gen",FALSE,"Ameer N. Benno","conservative",FALSE,"total",9709,260206,FALSE,20190131
2018,"New York","NY",36,21,13,"US House",4,"gen",FALSE,"Kathleen M. Rice","women's equality",FALSE,"total",2807,260206,FALSE,20190131
